t_s,x_meas_cm,x_true_cm,v_true_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
1.842000000000000171e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415049197e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.844000000000000128e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415068760e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.846000000000000085e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415086431e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.848000000000000043e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415102208e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.850000000000000000e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415116408e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.851999999999999957e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415129345e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.853999999999999915e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415140705e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.855999999999999872e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415151117e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.858000000000000185e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415160268e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.860000000000000142e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415168788e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.862000000000000099e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415176361e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.864000000000000057e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415182987e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.866000000000000014e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415188983e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.867999999999999972e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415194347e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.869999999999999929e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415199396e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.871999999999999886e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415203813e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.874000000000000199e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415207915e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.876000000000000156e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415211386e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.878000000000000114e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415214542e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.880000000000000071e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415217382e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.882000000000000028e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415220222e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.883999999999999986e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415222746e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.885999999999999943e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415224955e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.887999999999999901e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415226848e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.890000000000000213e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415228426e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.892000000000000171e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415230004e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.894000000000000128e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415231581e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.896000000000000085e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415232843e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.898000000000000043e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415234106e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415235052e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.901999999999999957e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415235999e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.903999999999999915e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415236946e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.905999999999999872e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415237577e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.908000000000000185e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415238208e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.910000000000000142e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415238839e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.912000000000000099e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415239470e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.914000000000000057e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415239785e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.916000000000000014e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415240101e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.917999999999999972e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415240417e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.919999999999999929e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415240732e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.921999999999999886e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415241048e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.924000000000000199e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415241363e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.926000000000000156e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415241679e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.928000000000000114e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415241994e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.930000000000000071e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242310e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.932000000000000028e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242625e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.933999999999999986e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.935999999999999943e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.937999999999999901e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.940000000000000213e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.942000000000000171e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.944000000000000128e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.946000000000000085e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.948000000000000043e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000000000e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.951999999999999957e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.953999999999999915e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.955999999999999872e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.958000000000000185e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.960000000000000142e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.962000000000000099e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.964000000000000057e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.966000000000000014e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.967999999999999972e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.969999999999999929e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.971999999999999886e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.974000000000000199e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.976000000000000156e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.978000000000000114e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.980000000000000071e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
1.982000000000000028e+01,4.999999999999988454e+00,4.999999999999988454e+00,1.731947918415242941e-14,1.731947918415244203e-14,1.154631945610162802e-14,1.731947918415244203e-14,0.000000000000000000e+00,0.000000000000000000e+00
